,,gas_price_gwei,gas_price_gwei,gas_price_gwei,gas_price_gwei,gas_price_gwei,gas_price_gwei,gas_used,gas_used,gas_used,gas_used,gas_used,gas_used,gasPrice_eth,gasPrice_eth,gasPrice_eth,gasPrice_eth,gasPrice_eth,gasPrice_eth,tcost_usd,tcost_usd,tcost_usd,tcost_usd,tcost_usd,tcost_usd
,,count,max,std,skew,mean,min,count,max,std,skew,mean,min,count,max,std,skew,mean,min,count,max,std,skew,mean,min
block_number,timestamp,,,,,,,,,,,,,,,,,,,,,,,,
18937530,2024-01-05 00:29:59,1737,592.768452094,43.94955238631318,11.99805804789599,19.43325801600518,13.914415994,1737,1157056,120912.67094436231,4.590115511817433,93265.29015544041,21000,1737,5.927684520940001e-07,4.3949552386313135e-08,0.0,1.9433258016005183e-08,1.3914415994e-08,1737,0.05732900807581912,0.004678612290586331,9.466007721991987,0.0018063773401306754,0.000292202735874
18937531,2024-01-05 00:30:11,2448,70.0,4.243913300703846,8.069399112346161,16.61781255808456,14.2622997,2448,859313,98566.48464314551,4.288931642276211,72642.23529411765,21000,2448,7e-08,4.243913300703853e-09,0.0,1.661781255808456e-08,1.42622997e-08,2448,0.0131150925421061,0.0015150707662170914,4.111888334459686,0.0011598484741211607,0.0002997182937
18937532,2024-01-05 00:30:23,1962,114.827881653,7.928316334739692,9.790542920109816,17.110457289128437,14.827881653,1962,1866552,157808.03699898208,8.38381226185703,79941.90366972476,21000,1962,1.1482788165300002e-07,7.928316334739705e-09,0.0,1.7110457289128442e-08,1.4827881653000002e-08,1962,0.02769567767517046,0.0027551077055250916,6.224066240813105,0.0014281308377631454,0.00031138551471300005
18937533,2024-01-05 00:30:35,1602,156.995056886,12.343994051040175,9.039127904004191,18.324869391146066,15.127816953,1602,1344016,118708.68793752001,7.207264770694994,80470.40449438202,21000,1602,1.5699505688599999e-07,1.2343994051040175e-08,0.0,1.832486939114607e-08,1.5127816953e-08,1602,0.024294357072880954,0.00292024673741071,5.597900444242739,0.0015935387405588085,0.00031768415601300003
18937534,2024-01-05 00:30:47,1530,162.150511914,12.829350199260139,9.16758923251172,18.24719318177647,15.042563133,1530,6544919,502945.0667343439,12.298507633954152,118986.4588235294,21000,1530,1.6215051191400001e-07,1.2829350199260143e-08,0.0,1.8247193181776473e-08,1.5042563133e-08,1530,0.09851780644787123,0.007891464487577852,10.955635060065143,0.0021454947710622487,0.000315893825793
18937535,2024-01-05 00:30:59,1431,54.116454219,4.163106542652245,6.105761074957416,17.382928076056604,15.697879609,1431,467140,73767.57865779407,2.0822186836035765,72029.61635220126,21000,1431,5.4116454219000003e-08,4.163106542652243e-09,0.0,1.7382928076056605e-08,1.5697879609e-08,1431,0.007379821480548261,0.0013201246166418058,2.036170509473019,0.001255539824365104,0.000329655471789
18937536,2024-01-05 00:31:11,1746,54.327286474,5.261908744208253,4.7718316646668,17.595546376015463,15.233838384,1746,2829552,254978.31787643032,7.941326661925961,106460.9587628866,21000,1746,5.4327286474e-08,5.261908744208252e-09,0.0,1.7595546376015467e-08,1.5233838384e-08,1746,0.04593448986712397,0.004430088887217437,7.324774022356805,0.0019025947755652182,0.00031991060606400006
18937537,2024-01-05 00:31:23,1296,674.526106135,55.11559993906206,11.510405698965336,23.072728267923612,15.9515332,1296,374830,87046.44257535026,1.443125351856702,90843.01388888889,21000,1296,6.74526106135e-07,5.511559993906213e-08,0.0,2.3072728267923612e-08,1.59515332e-08,1296,0.05112368263618392,0.004534430779296648,8.957379157385551,0.002064413633142314,0.0003352971972
18937538,2024-01-05 00:31:35,1449,96.852380324,9.597828669601403,6.676489776938928,18.494150793223604,15.698193729,1449,1131582,116142.70257494303,4.8324462199515015,97670.7950310559,21000,1449,9.6852380324e-08,9.597828669601413e-09,0.0,1.8494150793223603e-08,1.5698193729e-08,1449,0.017816087687479602,0.002197402727455469,3.589514327559399,0.0017965275475820153,0.000329662068309
18937539,2024-01-05 00:31:47,1431,129.463550166,13.719684761754353,5.170204718984651,20.571259236584904,15.793038641,1431,522729,78709.91298524285,2.013325726138701,86859.44025157233,21000,1431,1.2946355016600002e-07,1.3719684761754358e-08,0.0,2.0571259236584907e-08,1.5793038641e-08,1431,0.01366834111042418,0.0023702234411286153,2.842861456714322,0.0019209447724288374,0.000331653811461
18937540,2024-01-05 00:31:59,918,24.0,1.4768884193491894,2.5840221221460027,16.66519811257843,15.646510019,918,1815956,226584.27132830655,5.52267495428155,106451.14705882352,21000,918,2.4000000000000003e-08,1.4768884193491899e-09,0.0,1.6665198112578432e-08,1.5646510019e-08,918,0.028413373748063166,0.003573976269565725,5.408759615191146,0.0017338308963326826,0.000328576710399
18937541,2024-01-05 00:32:11,1989,100.391176874,10.542814331681026,5.6329012830167065,19.318755781597286,15.096792031,1989,837757,96622.21416487305,3.7323088744262614,87195.09049773756,21000,1989,1.0039117687400001e-07,1.0542814331681028e-08,0.0,1.9318755781597287e-08,1.5096792031e-08,1989,0.022339437657541233,0.002475042251668031,4.599067394261017,0.0017491096338668685,0.000317242632651
18937542,2024-01-05 00:32:23,1341,63.786301821,5.055120559019213,5.942038280618814,17.873739270114093,15.634000681,1341,1066930,126678.02282486836,4.629226085454139,94571.06711409397,21000,1341,6.3786301821e-08,5.055120559019215e-09,0.0,1.7873739270114093e-08,1.5634000681e-08,1341,0.016731652314368343,0.002255100428297396,3.688719558586927,0.0017186491690153924,0.000329364014301
18937543,2024-01-05 00:32:35,1386,105.515584722,8.719897124356784,7.2149005090397775,18.402219073896106,15.515584722,1386,852712,107508.1937028443,3.335247219202055,92905.27272727272,21000,1386,1.0551558472200001e-07,8.719897124356776e-09,0.0,1.8402219073896106e-08,1.5515584722e-08,1386,0.018519356821312387,0.0024331729482774274,3.840015568241085,0.0017818186043281486,0.00032603727916200004
18937544,2024-01-05 00:32:47,1485,55.426035491,5.563403156352623,4.079061166448252,18.2492217127697,15.426035491,1485,657608,92161.68248438061,2.9841467609726373,82373.70303030303,21000,1485,5.5426035491e-08,5.563403156352625e-09,0.0,1.8249221712769696e-08,1.5426035491000002e-08,1485,0.010880152524615156,0.001778844795747689,2.8551369835539986,0.00150628928142882,0.00032394674531100007
18937545,2024-01-05 00:32:59,1269,46.835286006,4.960895062598263,3.969273662729608,17.460126574702127,15.244993098,1269,573832,97554.70581384686,2.19583689970177,95682.02127659574,21000,1269,4.6835286006e-08,4.960895062598263e-09,0.0,1.746012657470213e-08,1.5244993098e-08,1269,0.008920214478837705,0.0016324488130350916,1.8085643127330404,0.001647991144973623,0.00032031285503700003
18937546,2024-01-05 00:33:11,1872,549.928449479,37.42658764746791,13.585233484587489,21.256158019028845,15.053308271,1872,1338027,155578.56452867706,5.2249109333419845,93772.99038461539,21000,1872,5.499284494790001e-07,3.742658764746792e-08,0.0,2.125615801902885e-08,1.5053308271e-08,1872,0.1092790318382195,0.007830205901249063,12.477827889740418,0.002086994675624048,0.000316119473691
18937547,2024-01-05 00:33:23,1143,77.058407205,6.421501399381223,6.961116671233356,17.838473666181102,15.618407205,1143,1879816,196451.00068504515,6.824841768610573,97815.49606299213,21000,1143,7.7058407205e-08,6.421501399381221e-09,0.0,1.7838473666181102e-08,1.5618407205e-08,1143,0.029378529918474283,0.0031903251183491225,6.04514851330015,0.0017289615888415617,0.0003281965513050001
18937548,2024-01-05 00:33:35,1134,43.307094128,4.483155907311483,3.0552732526732584,17.681465360531746,15.282945685,1134,1761651,192251.74910608717,6.7084945703992584,91452.30952380953,21000,1134,4.330709412800001e-08,4.483155907311487e-09,0.0,1.7681465360531746e-08,1.5282945685e-08,1134,0.03573147154892594,0.0036565960184001107,7.2461734588718585,0.0016468990400289466,0.000320941859385
18937549,2024-01-05 00:33:47,1575,79.840121188,6.653520091832382,6.743336957533176,16.917486457645715,14.840121188,1575,1650297,146635.664552169,7.032995109075276,100996.41714285714,21000,1575,7.9840121188e-08,6.653520091832384e-09,0.0,1.6917486457645715e-08,1.4840121188e-08,1575,0.02579151352518989,0.0025417056988155445,5.712036443077633,0.0017396984655168402,0.00031185254494799997
18937550,2024-01-05 00:33:59,1197,144.655821274,15.407349219857144,6.023913152895899,19.006320685330827,15.170854683,1197,1812158,250384.38830623112,5.04135542699853,129811.65413533835,21000,1197,1.4465582127400003e-07,1.540734921985714e-08,0.0,1.9006320685330828e-08,1.5170854683e-08,1197,0.02930414368063592,0.004825368222335739,3.7463052766903675,0.0025460616459004573,0.00031858794834300005
18937551,2024-01-05 00:34:11,1800,280.457198243,26.404971499370955,8.556616176768717,22.173581026695,15.457198243,1800,1844370,331508.90833250445,4.699784677237315,131888.395,21000,1800,2.80457198243e-07,2.640497149937097e-08,0.0,2.2173581026695e-08,1.5457198243000002e-08,1800,0.05083651312512091,0.007089661984020984,4.430004883557531,0.002832124386288397,0.000324811163103
18937552,2024-01-05 00:34:23,1746,122.922756908,10.243179596122108,8.585008134753453,19.575341608659794,16.922756908,1746,1968351,204153.5545783961,6.235918149467429,102570.45360824742,21000,1746,1.22922756908e-07,1.0243179596122107e-08,0.0,1.9575341608659795e-08,1.6922756908e-08,1746,0.033309925482618706,0.003983885557111837,4.962912886499252,0.002048228946793204,0.000355377895068
18937553,2024-01-05 00:34:35,1125,139.080325482,20.221199300563736,4.065301786950629,24.243822277432,17.613581639,1125,424299,80002.59851493279,1.3924067820733164,90025.456,21000,1125,1.39080325482e-07,2.0221199300563732e-08,0.0,2.4243822277432e-08,1.7613581639e-08,1125,0.034456074876961444,0.004456111802351742,4.421136400414675,0.002575366528803924,0.00037009521441900005
18937554,2024-01-05 00:34:47,1062,173.063624267,16.9689443296289,7.624657729030196,21.20285630192373,17.063624267,1062,1890752,214495.24040939411,5.747215068064429,123096.95762711864,21000,1062,1.73063624267e-07,1.6968944329628877e-08,0.0,2.120285630192373e-08,1.7063624267000004e-08,1062,0.034770558878731504,0.004990102058542755,4.689355862519954,0.002648446906984777,0.0003583361096070001
18937555,2024-01-05 00:34:59,1165,456.772793659,40.070259800344424,9.86113201498177,24.512336468459225,16.996143464,1165,379526,80114.53000459155,1.571588605556427,81454.18969957081,21000,1165,4.5677279365900005e-07,4.007025980034449e-08,0.0,2.4512336468459227e-08,1.6996143464e-08,1165,0.15244243861016735,0.013620132296698074,10.319477343830707,0.003024303451562094,0.00035712901274400006
18937556,2024-01-05 00:35:11,1696,51.504687937,4.138143128471271,4.668532797367438,18.57754565862736,16.504687937,1696,610913,83869.01065502918,3.594769210478956,64203.17924528302,21000,1696,5.1504687937e-08,4.1381431284712735e-09,0.0,1.8577545658627362e-08,1.6504687937e-08,1696,0.016149712695045067,0.0017339906494100949,4.511540880911894,0.0012181638416485499,0.000346766446677
18937557,2024-01-05 00:35:23,1184,55.773223625,4.5178238818387255,5.561913067758564,18.052034056702702,16.313656353,1184,356692,67549.28115838907,1.5396091415505573,70929.66216216216,21000,1184,5.5773223625e-08,4.517823881838729e-09,0.0,1.8052034056702704e-08,1.6313656353e-08,1184,0.009001296334062376,0.001362146696327462,2.234499690173798,0.0013006147341101735,0.00034279678341300003
18937558,2024-01-05 00:35:35,1048,30.701566608,2.488221112421048,3.6874131039087135,17.13258394529771,15.711566608,1048,1305861,137873.79820676433,5.896236374555955,90123.90076335878,21000,1048,3.0701566608000005e-08,2.488221112421048e-09,0.0,1.713258394529771e-08,1.5711566608e-08,1048,0.020593752612268045,0.0021756700723938585,5.841932913164125,0.0014841768852851287,0.000329942898768
18937559,2024-01-05 00:35:47,1640,125.283673469,8.24018923477969,11.17020147931377,17.494151317653657,15.283673469,1640,571578,82052.16812659985,2.583259680694789,77895.41463414633,21000,1640,1.25283673469e-07,8.24018923477969e-09,0.0,1.749415131765366e-08,1.5283673469e-08,1640,0.017875975665250798,0.0017862687387128688,4.869536980347183,0.0013821748201530975,0.000321151859385
18937560,2024-01-05 00:35:59,1136,140.0,10.68611537112132,10.697178241538152,17.4964943473662,15.407033092,1136,1182775,132306.7638826169,4.83796396200366,95945.12676056338,21000,1136,1.4e-07,1.0686115371121313e-08,0.0,1.74964943473662e-08,1.5407033092e-08,1136,0.018299305180748626,0.002130437966097102,4.353392810463712,0.0016058467071627673,0.00032375769493200006
18937561,2024-01-05 00:36:11,1512,74.601208498,5.673584416072127,6.638757508017688,17.609000934873016,15.230392485,1512,1403653,126405.09566949635,6.498508878531587,85344.47619047618,21000,1512,7.4601208498e-08,5.673584416072115e-09,0.0,1.7609000934873016e-08,1.5230392485000002e-08,1512,0.021392222632747704,0.0020376617917712697,5.618365335947469,0.001456478393374136,0.000320048242185
18937562,2024-01-05 00:36:23,992,115.373825467,9.681008219348882,8.584975906177084,18.032945888516128,15.373825467,992,465389,78366.58572307952,2.1601341497975493,81226.48387096774,21000,992,1.1537382546700001e-07,9.681008219348881e-09,0.0,1.803294588851613e-08,1.5373825467e-08,992,0.020421397855309935,0.002334591426263475,5.2908726102268355,0.0015659542554713282,0.000322850334807
18937563,2024-01-05 00:36:35,1056,29.742484463,2.1044895990399506,3.983165539021421,15.822683151568182,14.752484463,1056,794454,138371.30178530185,2.3695879575866456,117668.20454545454,21000,1056,2.9742484463000003e-08,2.104489599039951e-09,0.0,1.5822683151568182e-08,1.4752484463e-08,1056,0.012107790771278189,0.0021643655032828855,2.420077440806614,0.0018260526527464555,0.000309802173723
18937564,2024-01-05 00:36:47,1376,487.234744857,36.43557686903525,12.33259446155872,19.869934652755813,14.80786775,1376,1322007,145220.8501935695,4.360195481827209,103454.58139534884,21000,1376,4.87234744857e-07,3.6435576869035243e-08,0.0,1.9869934652755814e-08,1.4807867750000001e-08,1376,0.049194630483976716,0.0044346783041689574,7.560358111213434,0.002092831638204983,0.00031177965547625003
18937565,2024-01-05 00:36:59,912,66.152667469,6.071942833111572,5.532651475178469,17.355959432236844,15.152667469,912,546259,91798.32334564447,1.9508323808521946,91027.61403508772,21000,912,6.615266746899999e-08,6.071942833111566e-09,0.0,1.7355959432236843e-08,1.5152667469000002e-08,912,0.012167129364235824,0.001845745041219095,3.15412319085559,0.0015776184789526703,0.00031841601684900003
18937566,2024-01-05 00:37:11,1296,517.842857211,40.45724636836858,11.4968850622317,21.42387717571605,14.568929644,1296,1867456,223953.08477672408,6.003553113839627,115953.23456790124,21000,1296,5.17842857211e-07,4.0457246368368576e-08,0.0,2.1423877175716053e-08,1.4568929644000002e-08,1296,0.09969717824169057,0.008565333079700341,9.549373622528512,0.00255347310030129,0.000305947522524
18937567,2024-01-05 00:37:23,904,75.028388035,6.113662496718054,7.904054145058137,16.97597820959292,15.028388035,904,813865,118101.42091956518,3.264338746815706,97004.99115044248,21000,904,7.502838803500002e-08,6.113662496718053e-09,0.0,1.6975978209592922e-08,1.5028388035000002e-08,904,0.014672674028105275,0.0021586318769261704,3.4684028404903215,0.0016532323141444198,0.00031580614873500003
18937568,2024-01-05 00:37:35,968,36.702451697,3.73963530064141,3.267508664886799,16.468582925619835,14.527210682,968,1259131,129388.62470059528,6.597410805968773,80406.76033057852,21000,968,3.6702451697e-08,3.7396353006414085e-09,0.0,1.6468582925619836e-08,1.4527210682e-08,968,0.0183513745633884,0.0019159744765119672,6.3424987643969075,0.0012593974221900722,0.000305071424322
18937569,2024-01-05 00:37:47,1776,971.268661349,64.08559751920004,14.773845285595254,19.6425183417027,13.884748116,1776,3889300,419031.4856176964,7.110717919482098,130111.23423423423,21000,1776,9.71268661349e-07,6.408559751920012e-08,0.0,1.9642518341702704e-08,1.3884748116000001e-08,1776,0.20963862786556817,0.015162338760000397,11.84826530228952,0.002884252114103967,0.00029157971043600005
18937570,2024-01-05 00:37:59,1016,106.459228622,11.236288902012117,5.038139450529601,19.714541034913385,15.491293773,1016,1317969,147650.31950764984,4.800415309837789,111103.0157480315,21000,1016,1.06459228622e-07,1.1236288902012107e-08,0.0,1.971454103491339e-08,1.5491293773e-08,1016,0.02047997961542063,0.00284934420730452,3.148833970336302,0.002196411719495204,0.00032552716923300005
18937571,2024-01-05 00:38:11,1440,217.125387386,16.354175469414184,10.455944252532825,18.85656909146111,15.376410726,1440,473267,90350.63471715662,1.5832624438068514,94562.13888888889,21000,1440,2.1712538738600002e-07,1.635417546941419e-08,0.0,1.8856569091461112e-08,1.5376410726e-08,1440,0.07385585189551007,0.005568299674287605,11.977579010654454,0.001992640018313769,0.000323114625246
18937572,2024-01-05 00:38:23,816,25.597766302,1.6128593531239053,2.663373218753454,16.796118593029412,15.643398815,816,1187179,141658.66536041378,5.43544149464395,85222.85294117648,21000,816,2.5597766302000002e-08,1.6128593531239054e-09,0.0,1.679611859302941e-08,1.5643398815000002e-08,816,0.01862340309058671,0.0022194154752267626,5.410355590190836,0.0013841472357164447,0.000328511375115
18937573,2024-01-05 00:38:35,1576,105.69639726,9.220379872936446,6.464773523783385,17.8374696195533,14.813593263,1576,1646957,137410.70806177886,7.4825003856125525,101387.59390862944,21000,1576,1.0569639726e-07,9.220379872936456e-09,0.0,1.7837469619553303e-08,1.4813593263e-08,1576,0.03263213611965069,0.0034165904539407315,6.336391413789859,0.001954257912239748,0.000311085458523
18937574,2024-01-05 00:38:47,800,1758.354432169,173.42589888027868,9.863602147666105,34.1137170458,15.427537204,800,700964,96795.6358674999,3.490799825263546,80159.99,21000,800,1.758354432169e-06,1.7342589888027873e-07,0.0,3.41137170458e-08,1.5427537204e-08,800,0.036925443075549,0.003869097847032624,7.737795903364951,0.0016931477704676774,0.000323978281284
18937575,2024-01-05 00:38:59,1408,75.61011103,6.900917363671821,7.220576723461463,16.80493480225,14.529654411,1408,2347509,192675.0439710806,9.154925330139921,101270.16477272728,21000,1408,7.561011103000001e-08,6.900917363671813e-09,0.0,1.680493480225e-08,1.4529654411e-08,1408,0.0458460394967122,0.003773478955068862,9.31876144834784,0.0017535658106713299,0.00030533274263100005
18937576,2024-01-05 00:39:11,1408,90.0,8.501834244237148,4.961516199459348,18.36156326838068,14.871531004,1408,1860408,184773.51780574437,6.669109223448427,95587.28977272728,21000,1408,9.000000000000001e-08,8.501834244237167e-09,0.0,1.8361563268380684e-08,1.4871531004e-08,1408,0.027685719332089635,0.002878262576351894,5.771676498734765,0.001663980425646181,0.000312302151084
18937577,2024-01-05 00:39:23,1528,53.513939827,4.443069673410793,5.32260761012041,16.825468392303666,15.097499332,1528,361161,77409.66964269063,1.5093458904310284,86659.09947643979,21000,1528,5.3513939827000005e-08,4.443069673410792e-09,0.0,1.6825468392303664e-08,1.5097499332e-08,1528,0.005920835816399107,0.0013345661740230546,1.4146364825401083,0.001460319012848932,0.00031725748597200004
18937578,2024-01-05 00:39:35,904,316.11880874,28.14140232686306,10.454008739726797,18.95203499284071,15.292746232,904,1089879,106537.57361049403,7.803600407667948,71303.64601769911,21000,904,3.1611880874000003e-07,2.8141402326863042e-08,0.0,1.895203499284071e-08,1.5292746232000003e-08,904,0.016738433642350854,0.0017474793782361227,6.54940040835834,0.0012192073671899392,0.000321357670872
18937579,2024-01-05 00:39:47,1504,64.407973185,5.641806113022176,7.01798093088175,16.327397788265955,14.407973185,1504,6545063,485820.5122849348,12.413704491933157,121242.37765957447,21000,1504,6.4407973185e-08,5.641806113022185e-09,0.0,1.632739778826596e-08,1.4407973185e-08,1504,0.09436654282813565,0.007025270861040432,12.255083963094576,0.001882194059512224,0.00030256743688499997
18937580,2024-01-05 00:39:59,1208,185.18014804,16.427717298419477,8.233167544435165,18.77531480944371,15.343719054,1208,934364,113731.20107876483,3.465185006014278,100612.37086092716,21000,1208,1.8518014804000002e-07,1.6427717298419484e-08,0.0,1.877531480944371e-08,1.5343719054e-08,1208,0.014430055110171657,0.0024571960485877662,2.88119136922911,0.0019182385300880397,0.00032242810013400003
18937581,2024-01-05 00:40:11,1440,69.178328844,6.3923551480015215,5.695122652846419,17.65950480573889,15.368328844,1440,1832829,188741.9296436896,6.392741537220481,97433.13888888889,21000,1440,6.917832884400001e-08,6.392355148001524e-09,0.0,1.765950480573889e-08,1.5368328844e-08,1440,0.030127892969060974,0.0037681119331690236,6.008458549207739,0.001786662310869475,0.000322734905724
18937582,2024-01-05 00:40:23,1120,358.246945552,29.0818417638724,11.274386688504622,20.08876517022857,15.693364516,1120,1843397,410370.3855595911,3.4006300572093493,187148.69285714286,21000,1120,3.5824694555200005e-07,2.9081841763872405e-08,0.0,2.0088765170228575e-08,1.5693364516e-08,1120,0.09591166349790921,0.010408029123794148,5.85536532351889,0.0038243021630576246,0.00032977065483600005
18937583,2024-01-05 00:40:35,1152,133.991049924,10.18913146251123,10.025949253297236,19.582284960375,17.158185383,1152,1811590,215180.73525890906,6.255623764585165,107115.16666666667,21000,1152,1.3399104992400002e-07,1.0189131462511232e-08,0.0,1.9582284960375002e-08,1.7158185383e-08,1152,0.035146248994099245,0.004375160634780733,5.753852290160203,0.002145614479925193,0.000360531893043
18937584,2024-01-05 00:40:47,872,40.0,2.7862431972504234,4.610943702261991,18.73385627087156,17.228894474,872,1326859,189767.33986215244,4.6584135438116006,109875.47706422018,21000,872,4e-08,2.7862431972504213e-09,0.0,1.873385627087156e-08,1.7228894474000002e-08,872,0.026827622102877167,0.003535382951087816,4.953917349807823,0.002015107752587603,0.000361806783954
18937585,2024-01-05 00:40:59,1024,71.308081307,6.026942504815446,6.352772513110676,18.72463520336719,16.785039604,1024,1146102,124850.91409102152,5.055498052671113,98020.34375,21000,1024,7.130808130699999e-08,6.026942504815447e-09,0.0,1.8724635203367188e-08,1.6785039604e-08,1024,0.02267567346022361,0.002666636974906347,4.703683521502607,0.0018997333839845894,0.000352485831684
18937586,2024-01-05 00:41:11,504,145.523524625,21.38286141915143,4.168941048597778,24.962125118079364,16.441870029,504,621297,111242.09165491402,3.6844869229001724,67631.57142857143,21000,504,1.45523524625e-07,2.138286141915141e-08,0.0,2.4962125118079366e-08,1.6441870029e-08,504,0.018956185364701752,0.0036065129607419327,3.2095210756766006,0.0019073188603594311,0.000363546188211219
18937587,2024-01-05 00:41:23,2048,77.635256894,5.572947578338836,7.772223003813588,16.6280634473125,14.970430767,2048,1889964,162906.9654678787,6.769142341129976,101072.44140625,21000,2048,7.763525689399999e-08,5.572947578338833e-09,0.0,1.66280634473125e-08,1.4970430767e-08,2048,0.028312474854122388,0.0026462240371371184,5.86723062423311,0.0016838875126536567,0.000314379046107
